joint_name,PC_1_scale_x,PC_1_scale_y,PC_1_scale_z,PC_1_translation_x,PC_1_translation_y,PC_1_translation_z,PC_2_scale_x,PC_2_scale_y,PC_2_scale_z,PC_2_translation_x,PC_2_translation_y,PC_2_translation_z,PC_3_scale_x,PC_3_scale_y,PC_3_scale_z,PC_3_translation_x,PC_3_translation_y,PC_3_translation_z,PC_4_scale_x,PC_4_scale_y,PC_4_scale_z,PC_4_translation_x,PC_4_translation_y,PC_4_translation_z,PC_5_scale_x,PC_5_scale_y,PC_5_scale_z,PC_5_translation_x,PC_5_translation_y,PC_5_translation_z,PC_6_scale_x,PC_6_scale_y,PC_6_scale_z,PC_6_translation_x,PC_6_translation_y,PC_6_translation_z,PC_7_scale_x,PC_7_scale_y,PC_7_scale_z,PC_7_translation_x,PC_7_translation_y,PC_7_translation_z,PC_8_scale_x,PC_8_scale_y,PC_8_scale_z,PC_8_translation_x,PC_8_translation_y,PC_8_translation_z,PC_9_scale_x,PC_9_scale_y,PC_9_scale_z,PC_9_translation_x,PC_9_translation_y,PC_9_translation_z,PC_10_scale_x,PC_10_scale_y,PC_10_scale_z,PC_10_translation_x,PC_10_translation_y,PC_10_translation_z,PC_11_scale_x,PC_11_scale_y,PC_11_scale_z,PC_11_translation_x,PC_11_translation_y,PC_11_translation_z,PC_12_scale_x,PC_12_scale_y,PC_12_scale_z,PC_12_translation_x,PC_12_translation_y,PC_12_translation_z,PC_13_scale_x,PC_13_scale_y,PC_13_scale_z,PC_13_translation_x,PC_13_translation_y,PC_13_translation_z
l_1_pt_l,0.021084826439619064,0.021084826439619064,0.021084826439619064,0.0,0.0,0.0,-0.09315714240074158,-0.09315714240074158,-0.09315714240074158,0.0,0.0,0.0,0.05860767140984535,0.05860767140984535,0.05860767140984535,0.0,0.0,0.0,-0.03599623218178749,-0.03599623218178749,-0.03599623218178749,0.0,0.0,0.0,-0.1957668960094452,-0.1957668960094452,-0.1957668960094452,-0.0,-0.0,-0.0,-0.07896093279123306,-0.07896093279123306,-0.07896093279123306,-0.0,-0.0,-0.0,-0.04651759937405586,-0.04651759937405586,-0.04651759937405586,-0.0,-0.0,-0.0,0.06484191119670868,0.06484191119670868,0.06484191119670868,-0.0,-0.0,-0.0,0.17447859048843384,0.17447859048843384,0.17447859048843384,-0.0,-0.0,-0.0,-0.004295560531318188,-0.004295560531318188,-0.004295560531318188,0.0,0.0,0.0,-0.046702586114406586,-0.046702586114406586,-0.046702586114406586,-0.0,-0.0,-0.0,0.07567749917507172,0.07567749917507172,0.07567749917507172,0.0,0.0,0.0,0.0072785005904734135,0.0072785005904734135,0.0072785005904734135,0.0,0.0,0.0
l_2_co_l,0.08048311620950699,0.08048311620950699,0.08048311620950699,0.005592572968453169,-0.002982438774779439,-0.00025323007139377296,0.024815857410430908,0.024815857410430908,0.024815857410430908,0.00023449213767889887,-6.653847231063992e-05,0.004659254569560289,-0.14785507321357727,-0.14785507321357727,-0.14785507321357727,-0.005445509217679501,0.0023328280076384544,-0.0030982119496911764,0.002372752409428358,0.002372752409428358,0.002372752409428358,-0.0030413398053497076,-0.0016689397161826491,-0.0017122641438618302,0.05090979114174843,0.05090979114174843,0.05090979114174843,0.0021702032536268234,0.00364595465362072,-0.005966213997453451,-0.0792107805609703,-0.0792107805609703,-0.0792107805609703,-0.003385039744898677,0.0030162737239152193,-0.0038188043981790543,-0.053291499614715576,-0.053291499614715576,-0.053291499614715576,-0.00321992882527411,-0.002515261061489582,0.0039024429861456156,-0.02336232364177704,-0.02336232364177704,-0.02336232364177704,-0.0008598716813139617,-0.0028390230145305395,0.010176783427596092,-0.09193037450313568,-0.09193037450313568,-0.09193037450313568,-0.006459049414843321,0.0005487014423124492,0.0033169554080814123,0.0993834063410759,0.0993834063410759,0.0993834063410759,-0.004042079206556082,-0.002663716906681657,0.023098837584257126,-0.01851443201303482,-0.01851443201303482,-0.01851443201303482,0.0060199168510735035,-0.002134810434654355,0.0008910848991945386,0.015008743852376938,0.015008743852376938,0.015008743852376938,-0.007870196364820004,0.0031611656304448843,-0.0184687077999115,0.051297999918460846,0.051297999918460846,0.051297999918460846,-0.000961127458140254,-0.003878731746226549,0.010708239860832691
l_2_tr_l,-0.07571116089820862,-0.07571116089820862,-0.07571116089820862,0.0,0.0,0.0,0.02870662696659565,0.02870662696659565,0.02870662696659565,0.0,0.0,0.0,0.10008255392313004,0.10008255392313004,0.10008255392313004,0.0,0.0,0.0,0.023651281371712685,0.023651281371712685,0.023651281371712685,0.0,0.0,0.0,-0.0423772893846035,-0.0423772893846035,-0.0423772893846035,-0.0,-0.0,-0.0,0.03788844496011734,0.03788844496011734,0.03788844496011734,-0.0,-0.0,-0.0,0.0812516063451767,0.0812516063451767,0.0812516063451767,-0.0,-0.0,-0.0,0.17458808422088623,0.17458808422088623,0.17458808422088623,-0.0,-0.0,-0.0,-0.030307695269584656,-0.030307695269584656,-0.030307695269584656,-0.0,-0.0,-0.0,0.043794479221105576,0.043794479221105576,0.043794479221105576,0.0,0.0,0.0,0.031459856778383255,0.031459856778383255,0.031459856778383255,-0.0,-0.0,-0.0,-0.028141001239418983,-0.028141001239418983,-0.028141001239418983,0.0,0.0,0.0,0.06512226164340973,0.06512226164340973,0.06512226164340973,0.0,0.0,0.0
l_2_fe_l,-0.011062485165894032,-0.011062485165894032,-0.011062485165894032,0.0,0.0,0.0,0.019725440070033073,0.019725440070033073,0.019725440070033073,0.0,0.0,0.0,-0.014554586261510849,-0.014554586261510849,-0.014554586261510849,0.0,0.0,0.0,0.021666070446372032,0.021666070446372032,0.021666070446372032,0.0,0.0,0.0,0.04186270013451576,0.04186270013451576,0.04186270013451576,-0.0,-0.0,-0.0,0.06083193048834801,0.06083193048834801,0.06083193048834801,-0.0,-0.0,-0.0,0.03407779708504677,0.03407779708504677,0.03407779708504677,-0.0,-0.0,-0.0,-0.04873884841799736,-0.04873884841799736,-0.04873884841799736,-0.0,-0.0,-0.0,0.03630046546459198,0.03630046546459198,0.03630046546459198,-0.0,-0.0,-0.0,-0.10135721415281296,-0.10135721415281296,-0.10135721415281296,0.0,0.0,0.0,-0.019586989656090736,-0.019586989656090736,-0.019586989656090736,-0.0,-0.0,-0.0,-0.005479540675878525,-0.005479540675878525,-0.005479540675878525,0.0,0.0,0.0,-0.053662583231925964,-0.053662583231925964,-0.053662583231925964,0.0,0.0,0.0
l_2_ti_l,-0.032364703714847565,-0.032364703714847565,-0.032364703714847565,0.0,0.0,0.0,0.0035197539255023003,0.0035197539255023003,0.0035197539255023003,0.0,0.0,0.0,-0.0029647035989910364,-0.0029647035989910364,-0.0029647035989910364,0.0,0.0,0.0,-0.06232941150665283,-0.06232941150665283,-0.06232941150665283,0.0,0.0,0.0,-0.03444933518767357,-0.03444933518767357,-0.03444933518767357,-0.0,-0.0,-0.0,-0.035811491310596466,-0.035811491310596466,-0.035811491310596466,-0.0,-0.0,-0.0,-0.03800208494067192,-0.03800208494067192,-0.03800208494067192,-0.0,-0.0,-0.0,-0.1121547594666481,-0.1121547594666481,-0.1121547594666481,-0.0,-0.0,-0.0,-0.04606826975941658,-0.04606826975941658,-0.04606826975941658,-0.0,-0.0,-0.0,-0.03228989988565445,-0.03228989988565445,-0.03228989988565445,0.0,0.0,0.0,-0.06199924647808075,-0.06199924647808075,-0.06199924647808075,-0.0,-0.0,-0.0,0.08267700672149658,0.08267700672149658,0.08267700672149658,0.0,0.0,0.0,-0.025766950100660324,-0.025766950100660324,-0.025766950100660324,0.0,0.0,0.0
l_2_ta_l,-0.03138913959264755,-0.03138913959264755,-0.03138913959264755,0.0,0.0,0.0,0.06282524019479752,0.06282524019479752,0.06282524019479752,0.0,0.0,0.0,-0.002151859225705266,-0.002151859225705266,-0.002151859225705266,0.0,0.0,0.0,0.11675942689180374,0.11675942689180374,0.11675942689180374,0.0,0.0,0.0,-0.00425252178683877,-0.00425252178683877,-0.00425252178683877,-0.0,-0.0,-0.0,0.04348255321383476,0.04348255321383476,0.04348255321383476,-0.0,-0.0,-0.0,-0.040020331740379333,-0.040020331740379333,-0.040020331740379333,-0.0,-0.0,-0.0,-0.032103508710861206,-0.032103508710861206,-0.032103508710861206,-0.0,-0.0,-0.0,0.1584378331899643,0.1584378331899643,0.1584378331899643,-0.0,-0.0,-0.0,0.06291384249925613,0.06291384249925613,0.06291384249925613,0.0,0.0,0.0,0.08901991695165634,0.08901991695165634,0.08901991695165634,-0.0,-0.0,-0.0,-0.08536986261606216,-0.08536986261606216,-0.08536986261606216,0.0,0.0,0.0,0.11666818708181381,0.11666818708181381,0.11666818708181381,0.0,0.0,0.0
l_2_pt_l,0.13052763044834137,0.13052763044834137,0.13052763044834137,0.0,0.0,0.0,-0.22381997108459473,-0.22381997108459473,-0.22381997108459473,0.0,0.0,0.0,0.1170039251446724,0.1170039251446724,0.1170039251446724,0.0,0.0,0.0,-0.052370067685842514,-0.052370067685842514,-0.052370067685842514,0.0,0.0,0.0,0.08498656749725342,0.08498656749725342,0.08498656749725342,-0.0,-0.0,-0.0,-0.0032578131649643183,-0.0032578131649643183,-0.0032578131649643183,-0.0,-0.0,-0.0,-0.010415432043373585,-0.010415432043373585,-0.010415432043373585,-0.0,-0.0,-0.0,-0.04176170006394386,-0.04176170006394386,-0.04176170006394386,-0.0,-0.0,-0.0,-0.02308240719139576,-0.02308240719139576,-0.02308240719139576,-0.0,-0.0,-0.0,-0.06588319689035416,-0.06588319689035416,-0.06588319689035416,0.0,0.0,0.0,0.006410649977624416,0.006410649977624416,0.006410649977624416,-0.0,-0.0,-0.0,0.059844356030225754,0.059844356030225754,0.059844356030225754,0.0,0.0,0.0,-0.06310231983661652,-0.06310231983661652,-0.06310231983661652,0.0,0.0,0.0
l_3_co_l,0.046279989182949066,0.046279989182949066,0.046279989182949066,0.011121752671897411,-0.0021452426444739103,-0.0006862890440970659,0.02676447108387947,0.02676447108387947,0.02676447108387947,0.001892952248454094,-0.00026375576271675527,0.005100724752992392,-0.08319439738988876,-0.08319439738988876,-0.08319439738988876,-0.008656321093440056,0.0007559870718978345,-0.004184786230325699,0.015934640541672707,0.015934640541672707,0.015934640541672707,-0.0039060425478965044,-0.00033721307408995926,-0.00466244388371706,-0.008395993150770664,-0.008395993150770664,-0.008395993150770664,0.001100332709029317,0.001882330165244639,-0.0030667094979435205,-0.14283840358257294,-0.14283840358257294,-0.14283840358257294,-0.0035281628370285034,0.0020925230346620083,-0.0017104082508012652,-0.0634128749370575,-0.0634128749370575,-0.0634128749370575,0.0012838285183534026,-0.00021383108105510473,0.0040269275195896626,-0.0032852115109562874,-0.0032852115109562874,-0.0032852115109562874,-0.003896488342434168,-0.00027531341766007245,0.009527808986604214,-0.028351277112960815,-0.028351277112960815,-0.028351277112960815,0.0017144063021987677,-0.0025016353465616703,0.005674231331795454,0.14826452732086182,0.14826452732086182,0.14826452732086182,-0.006748249754309654,-0.0014179667923599482,0.014241128228604794,0.0586032010614872,0.0586032010614872,0.0586032010614872,0.0024966259952634573,-0.0052810730412602425,0.001771702547557652,-0.015912359580397606,-0.015912359580397606,-0.015912359580397606,-0.009578430093824863,0.003623040858656168,-0.015746787190437317,-0.0264894962310791,-0.0264894962310791,-0.0264894962310791,-0.001404298236593604,-0.002661021426320076,0.01170208677649498
l_3_tr_l,-0.05867177993059158,-0.05867177993059158,-0.05867177993059158,0.0,0.0,0.0,0.02182793989777565,0.02182793989777565,0.02182793989777565,0.0,0.0,0.0,0.0532769151031971,0.0532769151031971,0.0532769151031971,0.0,0.0,0.0,0.0037473957054316998,0.0037473957054316998,0.0037473957054316998,0.0,0.0,0.0,0.006779800169169903,0.006779800169169903,0.006779800169169903,-0.0,-0.0,-0.0,0.0959465503692627,0.0959465503692627,0.0959465503692627,-0.0,-0.0,-0.0,0.12119556963443756,0.12119556963443756,0.12119556963443756,-0.0,-0.0,-0.0,0.10952219367027283,0.10952219367027283,0.10952219367027283,-0.0,-0.0,-0.0,-0.07535696029663086,-0.07535696029663086,-0.07535696029663086,-0.0,-0.0,-0.0,0.004007332492619753,0.004007332492619753,0.004007332492619753,0.0,0.0,0.0,-0.06890785694122314,-0.06890785694122314,-0.06890785694122314,-0.0,-0.0,-0.0,-0.011092702858150005,-0.011092702858150005,-0.011092702858150005,0.0,0.0,0.0,0.11883953958749771,0.11883953958749771,0.11883953958749771,0.0,0.0,0.0
l_3_fe_l,-0.01085818000137806,-0.01085818000137806,-0.01085818000137806,0.0,0.0,0.0,0.012513007037341595,0.012513007037341595,0.012513007037341595,0.0,0.0,0.0,-0.01566189154982567,-0.01566189154982567,-0.01566189154982567,0.0,0.0,0.0,-0.0036793705075979233,-0.0036793705075979233,-0.0036793705075979233,0.0,0.0,0.0,0.012549051083624363,0.012549051083624363,0.012549051083624363,-0.0,-0.0,-0.0,0.03383487090468407,0.03383487090468407,0.03383487090468407,-0.0,-0.0,-0.0,-0.007839730009436607,-0.007839730009436607,-0.007839730009436607,-0.0,-0.0,-0.0,-0.024908101186156273,-0.024908101186156273,-0.024908101186156273,-0.0,-0.0,-0.0,0.0176137275993824,0.0176137275993824,0.0176137275993824,-0.0,-0.0,-0.0,-0.0784752145409584,-0.0784752145409584,-0.0784752145409584,0.0,0.0,0.0,-0.025350021198391914,-0.025350021198391914,-0.025350021198391914,-0.0,-0.0,-0.0,-0.017259275540709496,-0.017259275540709496,-0.017259275540709496,0.0,0.0,0.0,0.01097466703504324,0.01097466703504324,0.01097466703504324,0.0,0.0,0.0
l_3_ti_l,-0.04434729367494583,-0.04434729367494583,-0.04434729367494583,0.0,0.0,0.0,0.03491901978850365,0.03491901978850365,0.03491901978850365,0.0,0.0,0.0,0.027148999273777008,0.027148999273777008,0.027148999273777008,0.0,0.0,0.0,-0.0035252892412245274,-0.0035252892412245274,-0.0035252892412245274,0.0,0.0,0.0,-0.040211569517850876,-0.040211569517850876,-0.040211569517850876,-0.0,-0.0,-0.0,-0.02877526544034481,-0.02877526544034481,-0.02877526544034481,-0.0,-0.0,-0.0,-0.03660329058766365,-0.03660329058766365,-0.03660329058766365,-0.0,-0.0,-0.0,-0.11435089260339737,-0.11435089260339737,-0.11435089260339737,-0.0,-0.0,-0.0,0.03723554685711861,0.03723554685711861,0.03723554685711861,-0.0,-0.0,-0.0,0.008798949420452118,0.008798949420452118,0.008798949420452118,0.0,0.0,0.0,-0.03440774232149124,-0.03440774232149124,-0.03440774232149124,-0.0,-0.0,-0.0,0.03402743488550186,0.03402743488550186,0.03402743488550186,0.0,0.0,0.0,-0.04065612331032753,-0.04065612331032753,-0.04065612331032753,0.0,0.0,0.0
l_3_ta_l,-0.009145880118012428,-0.009145880118012428,-0.009145880118012428,0.0,0.0,0.0,-0.021277206018567085,-0.021277206018567085,-0.021277206018567085,0.0,0.0,0.0,-9.563718049321324e-05,-9.563718049321324e-05,-9.563718049321324e-05,0.0,0.0,0.0,0.016993878409266472,0.016993878409266472,0.016993878409266472,0.0,0.0,0.0,0.03840186446905136,0.03840186446905136,0.03840186446905136,-0.0,-0.0,-0.0,0.022344740107655525,0.022344740107655525,0.022344740107655525,-0.0,-0.0,-0.0,-0.027250662446022034,-0.027250662446022034,-0.027250662446022034,-0.0,-0.0,-0.0,-0.14375171065330505,-0.14375171065330505,-0.14375171065330505,-0.0,-0.0,-0.0,0.09305213391780853,0.09305213391780853,0.09305213391780853,-0.0,-0.0,-0.0,-0.004228102508932352,-0.004228102508932352,-0.004228102508932352,0.0,0.0,0.0,-0.1362038254737854,-0.1362038254737854,-0.1362038254737854,-0.0,-0.0,-0.0,-0.039809055626392365,-0.039809055626392365,-0.039809055626392365,0.0,0.0,0.0,0.056127943098545074,0.056127943098545074,0.056127943098545074,0.0,0.0,0.0
l_3_pt_l,0.104499951004982,0.104499951004982,0.104499951004982,0.0,0.0,0.0,-0.1002776250243187,-0.1002776250243187,-0.1002776250243187,0.0,0.0,0.0,0.029964419081807137,0.029964419081807137,0.029964419081807137,0.0,0.0,0.0,-0.024290036410093307,-0.024290036410093307,-0.024290036410093307,0.0,0.0,0.0,-0.0023036031052470207,-0.0023036031052470207,-0.0023036031052470207,-0.0,-0.0,-0.0,-0.003443795954808593,-0.003443795954808593,-0.003443795954808593,-0.0,-0.0,-0.0,0.00829265359789133,0.00829265359789133,0.00829265359789133,-0.0,-0.0,-0.0,0.14304082095623016,0.14304082095623016,0.14304082095623016,-0.0,-0.0,-0.0,-0.07316890358924866,-0.07316890358924866,-0.07316890358924866,-0.0,-0.0,-0.0,-0.08596939593553543,-0.08596939593553543,-0.08596939593553543,0.0,0.0,0.0,0.17252682149410248,0.17252682149410248,0.17252682149410248,-0.0,-0.0,-0.0,0.09689722955226898,0.09689722955226898,0.09689722955226898,0.0,0.0,0.0,-0.0878290981054306,-0.0878290981054306,-0.0878290981054306,0.0,0.0,0.0
w_1_l,0.0,0.0,0.0,0.0008953742799349129,-0.004299688618630171,-0.008257772773504257,0.0,0.0,0.0,0.0011287160450592637,-0.000462257768958807,-0.0002636924327816814,0.0,0.0,0.0,-0.0023562051355838776,0.006691825110465288,0.011446960270404816,0.0,0.0,0.0,7.169396849349141e-05,-0.0004471010179258883,0.002752839820459485,-0.0,-0.0,-0.0,-0.0012538585579022765,0.0029139842372387648,0.006529370788484812,-0.0,-0.0,-0.0,-0.0013539473293349147,0.002074227435514331,0.0017302711494266987,-0.0,-0.0,-0.0,0.005741192493587732,-0.007527329493314028,-0.009648734703660011,-0.0,-0.0,-0.0,0.0015376533847302198,-0.0006641393410973251,-0.001481898594647646,-0.0,-0.0,-0.0,0.002855199621990323,-0.0038449352141469717,-0.0012361651752144098,0.0,0.0,0.0,0.0030246442183852196,-0.006881860084831715,-0.0030965409241616726,-0.0,-0.0,-0.0,0.0009094874258153141,-0.00024903006851673126,-0.0032523709814995527,0.0,0.0,0.0,-0.008857307955622673,0.014978560619056225,0.021210530772805214,0.0,0.0,0.0,0.0028371852822601795,0.001423056237399578,0.0017810887657105923
w_2_l,0.0,0.0,0.0,0.01399072352796793,-0.00390525977127254,-0.006127189379185438,0.0,0.0,0.0,-0.0013785078190267086,-0.001796040334738791,0.002509844722226262,0.0,0.0,0.0,-0.013526437804102898,0.003976800013333559,0.003064104588702321,0.0,0.0,0.0,-0.00036090044886805117,0.0012408059556037188,0.001851709675975144,-0.0,-0.0,-0.0,0.0019321838626638055,0.0016599672380834818,0.0012321422109380364,-0.0,-0.0,-0.0,-0.002607447560876608,0.0035789809189736843,0.00469913799315691,-0.0,-0.0,-0.0,-0.0005055759102106094,-0.0014770906418561935,-0.0024189348332583904,-0.0,-0.0,-0.0,-0.01095206756144762,0.0020876715425401926,0.021002791821956635,-0.0,-0.0,-0.0,0.0041330549865961075,-0.007571350317448378,-0.005117911845445633,0.0,0.0,0.0,-0.009051482193171978,-0.0020147801842540503,0.010070187039673328,-0.0,-0.0,-0.0,-0.00424028979614377,-0.005241069011390209,-0.00729362852871418,0.0,0.0,0.0,-0.014623700641095638,0.004188729915767908,-0.012147806584835052,0.0,0.0,0.0,0.0011795676546171308,-0.0028752319049090147,0.005881717894226313
b_h,0.07002361863851547,0.07002361863851547,0.07002361863851547,-0.0083570322021842,-0.00010761513840407133,-0.0012473455863073468,-0.00782373920083046,-0.00782373920083046,-0.00782373920083046,0.0021730628795921803,-0.00024178581952583045,-0.0015418815892189741,-0.08623283356428146,-0.08623283356428146,-0.08623283356428146,0.010534434579312801,-5.9855126892216504e-05,0.001999049913138151,0.05248336121439934,0.05248336121439934,0.05248336121439934,0.001067374018020928,5.4170544899534434e-05,0.001775902695953846,-0.012983016669750214,-0.012983016669750214,-0.012983016669750214,-0.001484701526351273,0.00024399941321462393,-0.004237861838191748,-0.01957758516073227,-0.01957758516073227,-0.01957758516073227,0.0014158759731799364,-0.0009007735061459243,-9.221631626132876e-05,0.07388730347156525,0.07388730347156525,0.07388730347156525,0.004787520505487919,-0.0005061265546828508,-0.0001590418687555939,0.011620862409472466,0.011620862409472466,0.011620862409472466,-0.006760528776794672,-0.0005258218734525144,0.007146394345909357,0.03429913520812988,0.03429913520812988,0.03429913520812988,-0.0001774636475602165,-0.0002564861497376114,-0.0026968992315232754,0.031048163771629333,0.031048163771629333,0.031048163771629333,0.0016323666786774993,-0.00023417631746269763,-0.0035460360813885927,0.010758229531347752,0.010758229531347752,0.010758229531347752,-0.00011444390111137182,0.00010820541501743719,-0.0034843909088522196,-0.14230038225650787,-0.14230038225650787,-0.14230038225650787,0.012980790808796883,-0.0006478418363258243,0.0006721668760292232,-0.12400546669960022,-0.12400546669960022,-0.12400546669960022,0.0009016871335916221,-0.001826769788749516,-0.006308918818831444
ma_r,-0.05981778725981712,-0.05981778725981712,-0.05981778725981712,-0.020884573459625244,0.003914102911949158,0.007742505986243486,0.009505725465714931,0.009505725465714931,0.009505725465714931,0.005082211457192898,0.0010459268232807517,0.00010947285045403987,0.08510717004537582,0.08510717004537582,0.08510717004537582,0.027116209268569946,-0.005269864574074745,-0.008957739919424057,-0.024713821709156036,-0.024713821709156036,-0.024713821709156036,-0.010097246617078781,0.007530553266406059,-0.0062362682074308395,0.01808687299489975,0.01808687299489975,0.01808687299489975,0.0003761975094676018,-0.0065806591883301735,-0.005241916514933109,0.02289550006389618,0.02289550006389618,0.02289550006389618,0.009897606447339058,0.0011101100826635957,0.004590862896293402,-0.07515919208526611,-0.07515919208526611,-0.07515919208526611,-0.011235632933676243,0.002989079337567091,0.006570351775735617,-0.008106740191578865,-0.008106740191578865,-0.008106740191578865,-0.009828631766140461,0.000890903000254184,0.002555388491600752,-0.03878472372889519,-0.03878472372889519,-0.03878472372889519,-0.010112660937011242,0.008999510668218136,-0.010741815902292728,-0.020611194893717766,-0.020611194893717766,-0.020611194893717766,-0.007941368967294693,0.007580678444355726,-0.015050487592816353,-0.018493372946977615,-0.018493372946977615,-0.018493372946977615,-0.0026531508192420006,0.004449259489774704,-7.850700785638765e-05,0.15697701275348663,0.15697701275348663,0.15697701275348663,0.042221035808324814,-0.022565165534615517,-0.0133244963362813,0.13797645270824432,0.13797645270824432,0.13797645270824432,0.044554874300956726,-0.018061308190226555,0.00437630619853735
an_1_r,-0.08260206878185272,-0.08260206878185272,-0.08260206878185272,-0.028893975540995598,0.0034141631331294775,0.013092686422169209,0.07358139753341675,0.07358139753341675,0.07358139753341675,0.0065748984925448895,0.001772453892044723,-0.0044158827513456345,0.05052247643470764,0.05052247643470764,0.05052247643470764,0.03589637950062752,-0.007464877795428038,-0.009248780086636543,-0.11460725218057632,-0.11460725218057632,-0.11460725218057632,-0.017539506778120995,0.008832239545881748,0.0031192603055387735,0.19999730587005615,0.19999730587005615,0.19999730587005615,0.0009851956274360418,-0.0020151599310338497,-0.005918447859585285,-0.162969708442688,-0.162969708442688,-0.162969708442688,0.008822196163237095,-0.0030329893343150616,0.012004358693957329,0.03976995125412941,0.03976995125412941,0.03976995125412941,-0.016324320808053017,0.007932120934128761,0.010563550516963005,0.026800410822033882,0.026800410822033882,0.026800410822033882,-0.011722808703780174,0.005418489687144756,-0.002729215659201145,0.06203797459602356,0.06203797459602356,0.06203797459602356,-0.010381999425590038,0.007511683739721775,-0.009472005069255829,-0.007504468318074942,-0.007504468318074942,-0.007504468318074942,-0.005583690479397774,0.02251531556248665,-0.018370063975453377,-0.011260840110480785,-0.011260840110480785,-0.011260840110480785,0.005340426228940487,0.0037745300214737654,-0.003943589981645346,0.107820063829422,0.107820063829422,0.107820063829422,0.04822832718491554,-0.01211128756403923,-0.005483601242303848,0.0661679208278656,0.0661679208278656,0.0661679208278656,0.030239269137382507,-0.007717229425907135,0.02354474738240242
an_2_r,0.000695350463502109,0.000695350463502109,0.000695350463502109,0.0,0.0,0.0,-0.041506070643663406,-0.041506070643663406,-0.041506070643663406,0.0,0.0,0.0,-0.0257205031812191,-0.0257205031812191,-0.0257205031812191,0.0,0.0,0.0,-0.1001884713768959,-0.1001884713768959,-0.1001884713768959,0.0,0.0,0.0,-0.06158588081598282,-0.06158588081598282,-0.06158588081598282,-0.0,-0.0,-0.0,0.25722429156303406,0.25722429156303406,0.25722429156303406,-0.0,-0.0,-0.0,-0.14677372574806213,-0.14677372574806213,-0.14677372574806213,-0.0,-0.0,-0.0,0.0028104069642722607,0.0028104069642722607,0.0028104069642722607,-0.0,-0.0,-0.0,-0.07788515090942383,-0.07788515090942383,-0.07788515090942383,-0.0,-0.0,-0.0,0.20468001067638397,0.20468001067638397,0.20468001067638397,0.0,0.0,0.0,-0.021921072155237198,-0.021921072155237198,-0.021921072155237198,-0.0,-0.0,-0.0,0.04694852977991104,0.04694852977991104,0.04694852977991104,0.0,0.0,0.0,0.016296355053782463,0.016296355053782463,0.016296355053782463,0.0,0.0,0.0
an_3_r,0.061964236199855804,0.061964236199855804,0.061964236199855804,0.0,0.0,0.0,-0.04812797158956528,-0.04812797158956528,-0.04812797158956528,0.0,0.0,0.0,0.016655661165714264,0.016655661165714264,0.016655661165714264,0.0,0.0,0.0,0.2530580163002014,0.2530580163002014,0.2530580163002014,0.0,0.0,0.0,-0.08604311943054199,-0.08604311943054199,-0.08604311943054199,-0.0,-0.0,-0.0,-0.06267726421356201,-0.06267726421356201,-0.06267726421356201,-0.0,-0.0,-0.0,-0.0119068818166852,-0.0119068818166852,-0.0119068818166852,-0.0,-0.0,-0.0,-0.017135316506028175,-0.017135316506028175,-0.017135316506028175,-0.0,-0.0,-0.0,-0.10635098814964294,-0.10635098814964294,-0.10635098814964294,-0.0,-0.0,-0.0,-0.057548005133867264,-0.057548005133867264,-0.057548005133867264,0.0,0.0,0.0,-0.09441391378641129,-0.09441391378641129,-0.09441391378641129,-0.0,-0.0,-0.0,0.07477518171072006,0.07477518171072006,0.07477518171072006,0.0,0.0,0.0,0.09153909981250763,0.09153909981250763,0.09153909981250763,0.0,0.0,0.0
ma_l,-0.05981778725981712,-0.05981778725981712,-0.05981778725981712,-0.020644938573241234,-0.004128333181142807,0.008084187284111977,0.009505725465714931,0.009505725465714931,0.009505725465714931,0.00516087282449007,-0.0013517733896151185,0.00011373685265425593,0.08510717004537582,0.08510717004537582,0.08510717004537582,0.027547990903258324,0.004505985416471958,-0.008690054528415203,-0.024713821709156036,-0.024713821709156036,-0.024713821709156036,-0.010183095932006836,-0.007627035491168499,-0.005511500872671604,0.01808687299489975,0.01808687299489975,0.01808687299489975,-3.155148442601785e-05,0.0056366268545389175,-0.005541676189750433,0.02289550006389618,0.02289550006389618,0.02289550006389618,0.008840728551149368,0.0009650210267864168,0.0061871642246842384,-0.07515919208526611,-0.07515919208526611,-0.07515919208526611,-0.011628353036940098,-0.003658278612419963,0.006152861751616001,-0.008106740191578865,-0.008106740191578865,-0.008106740191578865,-0.013194877654314041,0.0007827754016034305,0.0017044342821463943,-0.03878472372889519,-0.03878472372889519,-0.03878472372889519,-0.008143831975758076,-0.009754478931427002,-0.011767939664423466,-0.020611194893717766,-0.020611194893717766,-0.020611194893717766,-0.009266977198421955,-0.005964199546724558,-0.013441658578813076,-0.018493372946977615,-0.018493372946977615,-0.018493372946977615,-0.00497855432331562,-0.0014568729093298316,0.003608314786106348,0.15697701275348663,0.15697701275348663,0.15697701275348663,0.0381682813167572,0.022916438058018684,-0.012034276500344276,0.13797645270824432,0.13797645270824432,0.13797645270824432,0.049320414662361145,0.011228055693209171,0.005310509819537401
